5	TCP	1395723173167	492
6	TCP	1395723173189	6
7	TCP	1395723173301	1460
8	TCP	1395723173301	69
9	TCP	1395723173301	0
10	TCP	1395723173301	1460
11	TCP	1395723173301	1214
12	TCP	1395723173301	0
13	TCP	1395723173302	1294
14	TCP	1395723173302	1460
15	TCP	1395723173302	0
16	TCP	1395723173302	69
17	TCP	1395723173302	885
18	TCP	1395723173302	0
19	TCP	1395723173355	485
20	TCP	1395723173355	171
21	TCP	1395723173380	6
22	TCP	1395723173382	1460
23	TCP	1395723173383	1460
24	TCP	1395723173383	0
25	TCP	1395723173383	1460
26	TCP	1395723173383	1033
27	TCP	1395723173383	0
28	TCP	1395723173473	1431
29	TCP	1395723173473	1460
30	TCP	1395723173473	0
31	TCP	1395723173473	1460
32	TCP	1395723173473	194
33	TCP	1395723173473	0
34	TCP	1395723173473	1460
35	TCP	1395723173473	1460
36	TCP	1395723173473	0
37	TCP	1395723173473	1271
38	TCP	1395723173473	1460
39	TCP	1395723173473	0
40	TCP	1395723173473	1460
41	TCP	1395723173473	1271
42	TCP	1395723173473	0
43	TCP	1395723173495	1460
44	TCP	1395723173495	1460
45	TCP	1395723173495	0
46	TCP	1395723173495	1460
47	TCP	1395723173496	1460
48	TCP	1395723173496	0
49	TCP	1395723173496	1460
50	TCP	1395723173497	1082
51	TCP	1395723173497	0
52	TCP	1395723173500	1460
53	TCP	1395723173500	1460
54	TCP	1395723173500	0
55	TCP	1395723173500	549
56	TCP	1395723173561	1049
57	TCP	1395723173562	1460
58	TCP	1395723173562	1429
59	TCP	1395723173562	1460
60	TCP	1395723173562	1429
61	TCP	1395723173562	846
62	TCP	1395723173563	1460
63	TCP	1395723173574	167
64	TCP	1395723173588	6
65	TCP	1395723173589	6
66	TCP	1395723173589	6
67	TCP	1395723173589	45
68	TCP	1395723173593	6
69	TCP	1395723173593	6
70	TCP	1395723173593	45
71	TCP	1395723173593	0
72	TCP	1395723173594	6
73	TCP	1395723173594	6
74	TCP	1395723173594	45
75	TCP	1395723173596	6
76	TCP	1395723173625	1460
77	TCP	1395723173625	0
78	TCP	1395723173625	415
79	TCP	1395723173625	115
80	TCP	1395723173625	0
81	TCP	1395723173625	47
82	TCP	1395723173636	1460
83	TCP	1395723173636	0
84	TCP	1395723173636	272
85	TCP	1395723173636	411
86	TCP	1395723173636	0
87	TCP	1395723173652	1460
88	TCP	1395723173652	69
89	TCP	1395723173652	0
90	TCP	1395723173653	1460
91	TCP	1395723173653	392
92	TCP	1395723173653	0
93	TCP	1395723173653	267
94	TCP	1395723173693	1460
95	TCP	1395723173693	0
96	TCP	1395723173693	69
97	TCP	1395723173693	1460
98	TCP	1395723173693	0
99	TCP	1395723173693	1069
100	TCP	1395723173694	82
101	TCP	1395723173694	0
102	TCP	1395723173705	0
103	TCP	1395723173715	1460
104	TCP	1395723173715	69
105	TCP	1395723173715	0
106	TCP	1395723173715	884
107	TCP	1395723173745	436
108	TCP	1395723173745	0
109	TCP	1395723173762	1460
110	TCP	1395723173762	69
111	TCP	1395723173762	0
112	TCP	1395723173762	1460
113	TCP	1395723173762	493
114	TCP	1395723173762	0
115	TCP	1395723173763	485
116	TCP	1395723173764	185
117	TCP	1395723173786	6
118	TCP	1395723173791	1460
119	TCP	1395723173792	1441
120	TCP	1395723173792	0
121	TCP	1395723173792	1460
122	TCP	1395723173792	1460
123	TCP	1395723173792	0
124	TCP	1395723173792	1460
125	TCP	1395723173792	1460
126	TCP	1395723173793	0
127	TCP	1395723173793	1397
128	TCP	1395723173795	1460
129	TCP	1395723173795	1460
130	TCP	1395723173795	0
131	TCP	1395723173795	1460
132	TCP	1395723173795	1460
133	TCP	1395723173795	0
134	TCP	1395723173795	1460
135	TCP	1395723173795	1460
136	TCP	1395723173795	0
137	TCP	1395723173795	1460
138	TCP	1395723173795	1460
139	TCP	1395723173796	0
140	TCP	1395723173796	1460
141	TCP	1395723173796	1460
142	TCP	1395723173796	0
143	TCP	1395723173796	1460
144	TCP	1395723173796	1460
145	TCP	1395723173796	0
146	TCP	1395723173796	1460
147	TCP	1395723173797	1460
148	TCP	1395723173797	0
149	TCP	1395723173797	1460
150	TCP	1395723173797	1460
151	TCP	1395723173797	0
152	UDP	1395723173813	262
153	UDP	1395723173813	334
154	UDP	1395723173813	271
155	UDP	1395723173813	330
156	UDP	1395723173813	271
157	UDP	1395723173813	310
158	UDP	1395723173813	271
159	UDP	1395723173813	310
160	UDP	1395723173813	271
161	UDP	1395723173813	326
162	UDP	1395723173814	342
163	UDP	1395723173814	336
164	UDP	1395723173814	324
165	UDP	1395723173814	340
166	TCP	1395723173821	1460
167	TCP	1395723173821	1460
